Heart rate___beats/minute,Calories burned_kcal,Exercise duration_s,Sleep duration_minutes,Sleep type duration_minutes,Floors climbed___floors,Datetime
59,0,0,2,4,0,1
64,0,0,0,0,0,4
62,0,0,0,0,0,14
66,0,0,0,0,0,21
66,0,0,0,0,0,16
141,47,37378,0,0,0,21
116,20,15208,0,0,0,2
135,70,57419,0,0,0,3
66,0,0,5,12,0,5
149,7,7992,0,0,0,6
67,0,0,8,15,0,6
66,0,0,0,0,0,21
138,43,30761,0,0,0,21
152,9,11940,0,0,0,21
73,0,0,0,0,0,19
110,125,43836,0,0,0,0
73,0,0,0,0,0,21
69,0,0,0,0,0,10
81,0,0,7,12,0,18
69,0,0,0,0,0,21
58,0,0,7,8,0,2
80,0,0,6,13,0,18
54,0,0,0,0,1,0
65,0,0,0,0,0,2
68,0,35,7,10,0,0
72,0,0,0,0,0,20
76,0,0,5,12,0,12
67,0,0,0,0,0,20
138,48,34524,0,0,0,21
115,0,297,0,0,0,21
109,137,46927,0,0,0,0
80,0,0,9,18,0,16
56,0,0,0,0,0,14
154,9,12981,0,0,0,20
73,0,0,16,30,0,5
74,0,0,0,0,0,16
70,0,0,0,0,0,20
69,0,0,0,0,0,12
110,0,845,0,0,0,20
153,9,12020,0,0,0,12
102,161,128887,0,0,0,6
57,0,0,0,0,0,1
60,0,0,0,0,0,5
76,0,0,19,42,0,7
83,0,0,8,17,0,17
155,12,14005,0,0,0,21
55,0,0,0,0,1,2
69,0,0,0,0,0,8
76,0,0,9,20,0,9
65,0,0,0,0,0,17
58,0,0,0,0,0,5
159,9,13287,0,0,0,9
55,0,0,4,8,0,3
74,0,0,8,19,0,8
52,0,0,2,4,0,2
118,125,77171,0,0,0,1
54,0,0,13,18,0,1
71,0,0,0,0,0,21
57,0,0,0,0,0,0
74,0,0,0,0,0,17
167,11,13232,0,0,0,13
61,0,0,0,0,0,2
58,0,0,0,0,1,1
55,0,0,0,0,1,3
71,0,0,0,0,0,21
148,11,13019,0,0,0,21
66,0,0,0,0,1,10
62,0,0,0,0,0,5
62,0,0,0,2,0,3
67,0,0,0,0,0,21
59,0,0,0,0,0,2
116,131,89421,0,0,0,2
73,0,0,0,0,0,21
82,0,0,7,14,0,17
65,0,0,0,0,0,8
57,0,0,0,0,0,16
65,0,0,0,0,0,15
68,0,0,18,35,0,5
63,0,0,0,0,0,17
77,0,0,18,32,0,10
122,8,8043,0,0,0,4
72,0,0,0,0,0,15
47,0,0,0,0,1,1
81,0,0,6,12,0,19
81,0,0,10,18,0,16
62,0,0,0,0,0,6
63,0,0,0,0,0,6
60,0,0,2,4,0,2
53,0,0,4,9,0,3
52,0,0,3,6,0,3
50,0,0,0,0,1,0
49,0,0,5,3,0,0
58,0,0,0,0,1,2
59,0,0,0,0,0,3
83,0,0,7,14,0,17
107,139,46896,0,0,0,0
83,0,0,11,23,0,14
65,0,0,0,0,0,8
66,0,0,18,27,0,6
84,0,0,8,15,0,17
69,0,0,0,0,1,8
65,0,0,0,0,1,9
68,0,0,0,0,0,6
57,0,0,0,0,0,3
63,0,0,0,0,0,5
95,0,100,0,0,0,21
55,0,0,0,0,1,0
54,0,0,2,6,0,3
116,142,90042,0,0,0,1
54,0,0,0,0,0,14
62,0,0,0,0,1,4
63,0,0,0,0,0,20
63,0,0,0,0,0,4
121,6,8580,0,0,0,3
75,0,0,28,38,0,7
61,0,0,5,11,0,4
80,0,0,13,24,0,14
163,14,20254,0,0,0,21
83,0,0,9,18,0,16
58,0,0,9,16,0,2
91,165,131074,0,0,0,8
62,0,0,2,5,0,4
54,0,0,3,5,0,2
74,0,0,0,0,0,18
54,0,0,3,6,0,3
61,0,0,0,0,0,4
64,0,0,0,0,1,6
63,0,0,0,0,0,10
132,2,3976,0,0,0,19
85,2,3210,0,0,0,11
58,0,0,5,8,0,3
56,0,0,0,0,0,2
59,0,0,7,14,0,1
67,0,0,2,3,0,7
53,0,0,10,14,0,0
55,0,0,5,12,0,3
53,0,0,0,0,1,0
52,0,0,0,0,1,0
61,0,0,0,0,0,6
65,0,0,0,0,0,12
80,1,1088,0,0,0,3
172,23,16254,0,0,0,17
82,0,4,0,0,0,10
167,19,22888,0,0,0,20
62,0,0,2,4,0,3
147,10,13141,0,0,0,21
81,0,0,11,21,0,14
168,13,12064,0,0,0,12
82,0,0,13,24,0,15
91,0,0,5,13,0,20
59,0,0,0,0,1,3
62,0,0,11,19,0,3
53,0,0,7,9,0,1
65,0,0,0,0,0,17
66,0,0,0,0,0,6
61,0,0,4,9,0,4
65,0,0,0,0,0,6
58,0,0,0,0,0,6
82,0,0,6,13,0,18
63,0,0,0,0,0,5
62,0,0,0,0,0,5
76,0,0,14,30,0,9
108,124,45894,0,0,0,0
82,0,0,7,14,0,17
59,0,0,8,14,0,2
65,0,0,0,0,0,14
47,0,0,5,4,0,3
64,0,0,0,0,0,6
81,0,0,7,13,0,17
60,0,0,0,0,0,13
61,0,0,7,11,0,4
63,0,0,0,0,0,14
53,0,0,0,0,0,2
62,0,0,0,0,1,1
66,0,0,0,0,0,13
64,0,0,0,0,1,8
67,0,0,0,0,1,9
74,0,0,0,0,0,17
120,132,90363,0,0,0,1
81,0,0,12,23,0,13
143,9,9798,0,0,0,8
64,0,0,1,4,0,4
65,0,0,0,0,0,21
69,0,0,0,0,0,9
56,0,0,3,8,0,3
79,0,0,10,22,0,13
121,136,97917,0,0,0,4
72,0,0,18,33,0,4
61,0,0,2,3,0,1
66,0,0,0,0,0,9
70,0,0,0,0,1,10
141,9,7579,0,0,0,5
98,0,209,6,13,0,17
54,0,0,11,15,0,1
71,0,0,0,0,0,21
60,0,0,0,0,0,5
171,25,19513,0,0,0,20
56,0,0,0,0,0,19
50,0,0,0,0,1,0
149,8,10103,0,0,0,21
51,0,0,7,11,0,3
71,0,0,0,0,0,21
64,0,0,0,0,0,5
58,0,0,5,8,0,4
56,0,0,8,12,0,0
78,0,0,13,26,0,13
118,12,15283,0,0,0,20
167,15,15136,0,0,0,15
54,0,0,0,0,0,1
54,0,0,1,2,0,0
78,0,0,18,30,0,8
61,0,0,0,0,0,1
62,0,0,0,0,0,2
125,124,100574,0,0,0,6
57,0,0,0,0,0,17
61,0,0,0,0,0,4
62,0,0,0,0,0,3
63,0,0,0,0,0,5
73,0,4,17,34,0,3
144,14,16737,0,0,0,21
68,0,0,0,0,1,18
146,40,34948,0,0,0,21
67,0,0,0,0,0,7
81,0,0,16,31,0,12
79,0,0,6,11,0,18
76,0,0,17,33,0,10
69,0,0,0,0,0,11
73,0,0,0,0,0,14
50,0,0,0,0,1,1
64,0,0,0,0,0,7
64,0,0,0,0,0,9
83,0,0,9,18,0,16
68,0,0,0,0,0,6
107,135,46351,0,0,0,0
141,16,15797,0,0,0,14
56,0,0,0,0,0,9
53,0,0,2,5,0,2
128,108,75332,0,0,0,17
56,0,0,8,10,0,2
57,0,0,0,0,0,15
82,0,0,9,16,0,16
143,32,26968,0,0,0,21
119,134,90461,0,0,0,2
57,0,0,6,10,0,3
52,0,0,8,10,0,1
116,6,9047,0,0,0,3
54,0,0,0,0,0,2
68,0,0,0,0,1,10
110,119,44601,0,0,0,0
61,0,0,0,0,0,5
117,6,5417,0,0,0,5
66,0,0,0,0,0,9
54,0,0,1,4,0,2
80,0,0,6,11,0,19
70,0,0,0,0,0,21
71,0,0,15,28,0,5
51,0,0,0,0,1,0
67,0,0,0,0,1,10
62,0,0,0,0,1,9
57,0,0,0,0,0,17
148,17,18749,0,0,0,21
65,0,0,0,0,1,8
62,0,0,0,0,0,4
66,0,0,0,0,1,8
56,0,0,0,0,0,6
114,126,70206,0,0,0,0
81,0,0,12,27,0,11
61,0,0,10,15,0,3
54,0,0,9,13,0,2
150,11,14088,0,0,0,21
148,9,11719,0,0,0,21
84,0,0,15,30,0,14
64,0,0,14,25,0,3
59,0,0,0,0,1,6
63,0,0,0,0,0,8
71,0,0,0,0,0,21
52,0,0,0,0,1,1
54,0,0,4,10,0,2
63,0,0,7,14,0,3
58,0,0,0,0,1,4
81,0,0,15,26,0,13
82,0,0,9,16,0,17
64,0,0,0,0,1,8
166,13,12481,0,0,0,13
82,0,0,12,26,0,12
166,18,24571,0,0,0,21
128,93,64950,0,0,0,21
57,0,0,5,11,0,2
78,0,0,20,37,0,6
66,0,0,0,0,0,18
61,0,0,0,0,0,5
62,0,0,0,0,0,4
81,0,0,15,26,0,11
49,0,0,0,0,1,0
67,0,0,0,0,1,6
68,0,0,0,0,0,10
72,0,0,0,0,0,13
52,0,0,7,5,0,0
56,0,0,9,11,0,3
57,0,0,1,1,0,0
81,0,0,12,23,0,12
53,0,0,4,4,0,1
81,0,0,5,10,0,19
118,7,9462,0,0,0,4
70,0,0,0,0,0,20
146,15,17525,0,0,0,21
164,20,25906,0,0,0,20
54,0,0,0,1,0,1
63,0,0,0,0,1,1
117,145,93098,0,0,0,1
79,0,0,8,14,0,16
108,128,44539,0,0,0,0
59,0,0,0,0,0,2
53,0,0,1,2,0,2
61,0,0,0,0,0,6
59,0,0,0,0,0,2
51,0,0,6,9,0,3
141,32,26333,0,0,0,21
106,151,53294,0,0,0,0
78,0,0,14,25,0,13
67,0,0,0,0,0,6
55,0,0,3,6,0,4
81,0,0,13,27,0,14
79,0,0,14,31,0,10
62,0,0,0,0,0,6
120,122,88959,0,0,0,15
83,0,0,7,15,0,17
119,6,7761,0,0,0,3
50,0,0,5,8,0,4
106,150,47529,0,0,0,0
69,0,0,0,0,1,10
57,0,0,3,6,0,5
80,0,0,14,29,0,10
79,0,0,16,29,0,12
61,0,0,0,0,0,14
62,0,0,0,0,0,5
52,0,0,6,7,0,0
110,105,44368,0,0,0,0
74,0,0,0,0,1,21
56,0,0,0,0,1,1
82,0,0,7,15,0,17
81,0,0,10,20,0,15
71,0,0,0,0,0,21
68,0,0,0,0,0,15
62,0,0,0,0,0,6
136,73,54460,0,0,0,21
63,0,0,0,0,0,10
172,30,27869,0,0,0,21
62,0,0,0,0,1,7
63,0,0,0,0,1,6
88,0,520,0,0,0,4
109,128,44496,0,0,0,0
85,0,0,13,24,0,14
61,0,0,0,0,0,4
144,21,19764,0,0,0,21
108,121,46818,0,0,0,0
57,0,0,13,18,0,1
136,13,16735,0,0,0,6
64,0,0,0,0,0,18
145,19,19133,0,0,0,21
60,0,0,0,0,0,4
134,9,8224,0,0,0,4
126,116,82435,0,0,0,14
136,57,46023,0,0,0,21
62,0,0,0,0,0,4
114,169,106275,0,0,0,0
67,0,0,0,0,0,8
138,55,38483,0,0,0,21
135,135,118474,0,0,0,11
136,66,47072,0,0,0,21
108,126,45568,0,0,0,0
61,0,0,0,0,0,3
82,0,0,11,19,0,15
148,6,6913,0,0,0,6
153,18,26318,0,0,0,21
54,0,0,0,0,1,0
78,0,0,19,36,0,7
72,0,0,0,0,0,20
57,0,0,5,10,0,3
57,0,0,0,0,0,2
64,0,0,6,8,0,6
62,0,0,0,0,0,18
146,13,15198,0,0,0,21
120,28,16835,0,0,0,2
71,0,0,19,47,0,5
57,0,0,2,5,0,0
52,0,0,4,9,0,3
64,0,0,0,0,1,4
66,0,0,0,0,0,7
66,0,0,0,0,0,7
57,0,0,0,0,0,1
61,0,0,5,6,0,5
108,13,5587,0,0,0,0
55,0,0,3,7,0,3
64,0,0,0,0,0,3
76,0,0,18,33,0,10
124,121,82555,0,0,0,12
69,0,0,0,0,0,9
52,0,0,5,7,0,2
107,139,47196,0,0,0,0
108,137,45709,0,0,0,0
68,0,0,0,0,0,11
72,0,0,0,2,0,17
52,0,0,0,0,0,0
77,0,0,9,18,0,12
94,0,9,0,0,0,21
82,0,0,7,13,0,17
156,9,14042,0,0,0,21
75,0,0,17,36,0,7
65,0,0,0,0,0,3
170,11,19805,0,0,0,17
103,0,0,0,0,0,21
155,9,10777,0,0,0,21
55,0,0,7,13,0,4
146,17,16874,0,0,0,20
83,0,0,11,22,0,14
52,0,0,5,9,0,4
56,0,0,0,0,0,1
66,0,0,0,0,1,7
169,20,22620,0,0,0,21
66,0,0,0,0,0,12
89,0,0,5,12,0,21
116,118,50387,0,0,0,0
73,0,0,0,0,0,21
58,0,0,0,0,1,0
53,0,0,13,17,0,3
82,0,0,7,13,0,17
118,7,6793,0,0,0,4
69,0,0,0,0,0,8
81,0,0,11,22,0,15
71,0,0,18,35,0,4
81,0,0,9,18,0,15
68,0,0,0,0,0,18
79,0,0,13,27,0,10
50,0,0,0,0,1,0
68,0,0,0,0,1,13
76,0,0,15,32,0,8
62,0,0,0,0,0,9
71,0,0,0,1,0,14
115,168,105030,0,0,0,0
78,0,0,0,0,0,18
60,0,0,0,0,0,8
48,0,0,3,2,0,0
55,0,0,0,0,0,0
54,0,0,0,1,0,0
59,0,0,0,0,0,4
108,135,46552,0,0,0,0
63,0,0,0,1,0,5
60,0,0,7,13,0,3
109,135,43922,0,0,0,0
67,0,0,0,0,0,20
56,0,0,0,0,0,17
82,0,0,6,12,0,18
137,49,37913,0,0,0,21
67,0,0,14,25,0,4
61,0,0,0,1,0,2
53,0,0,0,0,0,0
156,9,16401,0,0,0,14
55,0,0,9,11,0,2
52,0,0,5,10,0,3
52,0,0,0,0,1,0
65,0,0,0,0,0,15
69,0,0,22,35,0,5
93,0,25,0,0,0,21
70,0,0,0,0,0,21
54,0,0,2,5,0,2
165,12,16331,0,0,0,21
105,150,120430,0,0,0,8
149,9,10168,0,0,0,21
151,8,8652,0,0,0,7
141,41,31720,0,0,0,21
49,0,0,4,6,0,4
65,0,0,0,0,0,21
65,0,0,15,33,0,3
65,0,0,0,0,1,9
149,7,8894,0,0,0,6
60,0,0,0,0,0,5
68,0,0,0,0,1,10
56,0,0,0,0,0,1
83,0,0,9,17,0,15
52,0,0,2,4,0,2
90,0,93,19,40,0,5
72,0,0,0,0,0,21
63,0,0,6,15,0,3
65,0,0,0,0,0,9
87,0,165,0,0,0,21
168,25,37690,0,0,0,21
61,0,0,0,0,0,6
53,0,0,3,6,0,3
77,0,0,16,28,0,10
68,0,0,0,0,0,14
60,0,0,0,0,0,3
63,0,0,0,0,0,14
146,19,16350,0,0,0,21
109,122,43837,0,0,0,0
62,0,0,0,0,0,5
73,0,0,0,0,0,20
110,134,46575,0,0,0,0
56,0,0,0,0,1,0
69,0,0,0,0,0,21
59,0,0,3,6,0,4
55,0,0,2,3,0,2
62,0,0,7,15,0,3
68,0,0,0,0,0,11
64,0,8,0,0,1,8
78,0,0,12,21,0,13
82,0,0,10,17,0,16
161,10,12063,0,0,0,21
116,154,93512,0,0,0,0
84,0,0,8,16,0,17
160,14,17621,0,0,0,21
83,0,0,11,22,0,15
118,146,92201,0,0,0,0
70,0,0,0,0,0,20
80,0,0,16,29,0,11
59,0,0,1,2,0,1
137,69,45032,0,0,0,21
66,0,0,8,15,0,7
50,0,0,6,9,0,2
131,73,59701,0,0,0,19
83,0,0,10,18,0,15
61,0,0,0,0,0,5
59,0,0,0,0,0,3
64,0,0,1,4,0,2
55,0,0,0,0,0,6
55,0,0,3,7,0,3
71,0,0,15,29,0,5
55,0,0,3,8,0,0
61,0,0,0,0,0,14
60,0,0,0,0,0,12
64,0,0,0,0,1,10
165,13,12628,0,0,0,10
68,0,0,0,0,1,10
75,0,0,0,0,0,21
66,0,0,0,0,0,21
58,0,0,4,7,0,1
59,0,0,1,3,0,4
54,0,0,5,7,0,1
63,0,0,0,0,0,4
147,10,12941,0,0,0,21
71,0,0,0,0,0,21
81,0,0,6,11,0,19
82,0,0,6,12,0,19
171,25,28815,0,0,0,21
79,0,0,15,30,0,12
63,0,0,0,0,0,7
162,36,57865,0,0,0,21
53,0,0,2,5,0,2
83,0,0,7,13,0,17
74,0,13,0,0,0,0
49,0,0,5,7,0,3
126,32,26909,0,0,0,16
58,0,0,0,0,0,7
68,0,0,0,0,0,9
81,0,0,11,20,0,15
77,0,0,20,41,0,7
69,0,0,0,0,0,17
114,135,51043,0,0,0,0
84,0,0,10,19,0,16
81,0,0,5,11,0,18
70,0,0,0,0,0,14
64,0,0,0,0,0,18
81,0,0,12,22,0,15
81,0,0,11,23,0,12
82,0,0,6,12,0,19
51,0,0,3,3,0,0
59,0,0,0,0,0,5
64,0,0,0,0,0,8
56,0,0,11,17,0,2
90,166,128282,0,0,0,9
67,0,0,0,0,1,9
59,0,0,8,11,0,4
77,0,0,13,27,0,13
80,0,0,8,16,0,18
109,124,46027,0,0,0,0
74,0,0,0,0,0,21
72,0,0,0,0,0,20
49,0,0,3,2,0,0
111,129,58217,0,0,0,0
148,11,13230,0,0,0,21
73,0,0,0,0,0,17
73,0,0,13,22,0,14
81,0,0,7,15,0,18
84,0,0,9,21,0,16
77,0,0,0,0,0,21
63,0,0,0,0,0,8
62,0,0,0,0,0,16
70,0,0,0,0,0,20
63,0,0,0,0,0,10
71,0,0,0,0,0,21
80,0,0,22,33,0,12
60,0,0,0,0,0,4
77,0,0,17,34,0,9
75,0,0,0,0,0,20
62,0,0,21,19,0,3
82,0,0,6,10,0,20
148,8,9315,0,0,0,21
107,136,47356,0,0,0,0
62,0,0,3,3,0,5
81,0,0,6,14,0,19
69,0,0,19,38,0,3
107,129,44683,0,0,0,0
53,0,0,2,5,0,2
79,0,0,5,10,0,19
69,0,0,0,0,0,8
170,16,18134,0,0,0,20
54,0,0,0,0,1,0
51,0,0,0,0,1,1
57,0,0,0,0,0,4
67,0,0,0,0,1,9
72,0,0,20,42,0,6
69,0,0,0,0,0,21
69,0,0,0,0,0,21
142,8,9286,0,0,0,6
54,0,0,3,6,0,3
170,18,15944,0,0,0,17
53,0,0,3,6,0,3
52,0,0,0,0,1,0
64,0,0,4,9,0,4
67,0,0,1,1,0,3
78,0,0,0,0,0,21
57,0,0,0,0,0,16
80,0,0,7,13,0,18
78,0,0,16,29,0,12
64,0,0,0,0,0,6
131,7,8814,0,0,0,6
55,0,0,0,0,0,13
66,0,0,0,0,0,6
130,0,726,0,0,0,14
70,0,0,0,0,0,20
52,0,0,1,2,0,1
59,0,0,0,0,0,4
163,11,18902,0,0,0,21
72,0,0,4,9,0,6
57,0,0,3,6,0,2
58,0,0,0,0,1,0
122,6,8052,0,0,0,4
167,33,42724,0,0,0,21
57,0,0,12,15,0,2
54,0,0,0,0,1,0
146,10,14291,0,0,0,16
112,138,72866,0,0,0,0
49,0,0,4,7,0,3
83,0,0,14,24,0,14
65,0,0,3,4,0,6
84,0,0,8,18,0,17
53,0,0,2,6,0,3
56,0,0,0,0,0,1
47,0,0,2,0,0,0
65,0,0,0,0,0,6
64,0,0,3,1,0,9
74,0,0,19,38,0,5
146,14,13964,0,0,0,21
151,8,11115,0,0,0,17
67,0,0,0,0,1,9
81,0,0,11,21,0,14
55,0,0,1,2,0,1
67,0,0,0,0,0,21
126,8,8857,0,0,0,4
82,0,0,9,18,0,18
65,0,51,0,0,1,5
60,0,0,0,0,0,16
65,0,0,0,0,0,13
61,0,0,0,0,0,6
69,0,0,0,0,0,21
108,122,44658,0,0,0,0
73,0,0,0,0,0,21
73,0,0,8,18,0,9
154,9,9563,0,0,0,7
149,9,8557,0,0,0,6
56,0,0,4,8,0,3
67,0,0,0,0,1,10
50,0,0,3,3,0,1
70,0,0,0,0,0,20
80,0,0,8,16,0,17
55,0,0,0,0,1,5
168,31,54684,0,0,0,21
56,0,0,0,0,0,2
69,0,0,13,32,0,4
152,10,15026,0,0,0,21
51,0,0,5,9,0,3
156,10,11099,0,0,0,21
59,0,0,0,0,0,6
61,0,0,0,0,0,5
60,0,0,0,0,0,7
150,8,9270,0,0,0,7
154,19,27993,0,0,0,15
66,0,0,0,0,0,7
121,145,99507,0,0,0,7
125,115,82834,0,0,0,12
70,0,0,0,0,1,20
56,0,0,0,0,0,2
82,0,0,9,16,0,16
65,0,0,0,0,0,6
64,0,0,0,0,0,6
73,0,77,6,8,0,0
70,0,0,0,0,0,21
81,0,0,12,25,0,11
50,0,0,0,0,1,2
51,0,0,4,4,0,1
57,0,0,8,11,0,1
67,0,0,0,0,1,9
170,11,13163,0,0,0,21
58,0,0,1,2,0,2
118,140,91761,0,0,0,0
69,0,0,0,0,1,10
142,20,17573,0,0,0,21
154,8,11715,0,0,0,8
62,0,0,3,7,0,6
58,0,0,0,0,0,12
110,131,50751,0,0,0,0
80,0,0,15,27,0,12
81,0,0,5,10,0,20
52,0,0,4,2,0,0
81,0,0,5,11,0,19
56,0,0,2,6,0,3
108,131,45979,0,0,0,0
67,0,0,0,0,0,6
56,0,0,8,13,0,2
65,0,0,0,0,0,6
145,19,18523,0,0,0,18
53,0,0,11,15,0,4
111,126,45049,0,0,0,0
68,0,0,0,0,0,9
154,10,10405,0,0,0,7
81,0,0,8,16,0,16
80,0,0,14,28,0,10
70,0,0,0,0,0,15
147,10,13941,0,0,0,21
58,0,0,0,0,0,5
166,28,58291,0,0,0,21
59,0,0,5,6,0,5
148,12,14337,0,0,0,21
52,0,0,4,8,0,3
65,0,0,0,0,0,16
66,0,0,2,6,0,6
71,0,0,0,0,0,21
59,0,0,0,0,0,2
66,0,0,0,0,0,10
69,0,0,1,4,0,5
59,0,0,7,15,0,2
71,0,0,24,34,0,7
63,0,0,0,0,0,5
89,0,1,4,11,0,17
81,0,0,6,12,0,18
83,0,0,11,22,0,14
78,0,140,0,0,0,10
83,0,0,7,14,0,18
51,0,0,2,6,0,2
61,0,0,0,0,0,6
147,21,21398,0,0,0,21
82,0,0,8,16,0,17
165,22,39329,0,0,0,21
76,0,0,12,19,0,15
63,0,0,0,0,1,21
83,0,0,11,21,0,15
85,6,11895,0,0,0,12
81,0,0,12,24,0,14
145,18,17546,0,0,0,21
111,126,57122,0,0,0,0
79,0,0,5,10,0,19
67,0,0,0,0,1,9
57,0,0,0,0,0,13
137,64,53529,0,0,0,21
60,0,0,0,0,0,2
146,14,16348,0,0,0,21
71,0,0,0,0,0,14
72,0,0,0,0,0,16
58,0,0,0,0,1,5
72,0,0,0,0,0,14
57,0,0,3,7,0,3
83,0,0,10,23,0,16
83,0,0,9,15,0,16
78,0,0,18,33,0,9
61,0,0,0,0,0,7
150,11,14073,0,0,0,15
50,0,0,0,0,1,0
71,0,0,0,0,0,17
75,0,0,17,33,0,5
52,0,0,0,0,1,0
52,0,0,2,5,0,2
65,0,0,0,0,0,7
67,0,0,0,0,0,21
80,0,0,9,17,0,15
80,0,0,5,10,0,20
68,0,0,11,18,0,5
55,0,0,0,0,0,0
69,0,0,0,0,0,10
67,0,0,0,0,0,7
59,0,0,0,0,0,2
110,128,48969,0,0,0,0
75,0,0,12,26,0,8
80,0,0,11,24,0,13
55,0,0,0,0,0,0
114,129,69120,0,0,0,0
55,0,0,0,0,1,0
58,0,0,0,0,0,14
66,0,0,0,0,1,9
50,0,0,6,5,0,2
84,0,0,8,16,0,17
81,0,0,8,16,0,18
79,0,0,13,27,0,12
108,126,46119,0,0,0,0
153,9,9597,0,0,0,11
82,0,0,12,24,0,14
83,0,0,7,14,0,18
50,0,0,0,0,1,0
66,0,0,0,0,0,15
59,0,0,0,0,0,4
62,0,0,7,12,0,3
67,0,0,0,0,0,21
57,0,0,0,0,1,0
63,0,0,0,0,0,21
82,0,0,8,16,0,18
79,0,0,13,27,0,13
72,0,0,5,10,0,11
51,0,0,0,0,1,0
59,0,0,3,8,0,4
63,0,0,0,0,0,5
114,121,47039,0,0,0,0
57,0,0,3,9,0,3
75,0,0,0,0,0,19
81,0,0,13,26,0,11
66,0,0,0,0,1,8
55,0,0,13,16,0,4
70,0,0,0,0,0,9
137,33,29255,0,0,0,21
63,0,135,0,0,1,4
52,0,0,11,12,0,2
56,0,0,7,13,0,2
140,13,15812,0,0,0,14
109,123,46437,0,0,0,0
62,0,0,13,14,0,3
77,0,0,16,32,0,10
78,0,0,3,8,0,17
173,26,21085,0,0,0,21
82,0,0,9,18,0,16
62,0,0,2,2,0,6
53,0,0,0,0,1,0
67,0,9,2,2,0,7
73,0,0,0,0,0,21
147,9,10249,0,0,0,21
75,0,0,4,11,0,9
171,17,17426,0,0,0,21
55,0,0,3,7,0,3
64,0,0,2,0,0,7
57,0,0,0,0,1,1
67,0,0,1,2,0,8
60,0,0,0,0,0,4
57,0,0,0,0,1,1
72,0,0,0,0,0,21
66,0,0,0,0,0,16
50,0,0,3,6,0,3
90,162,125232,0,0,0,10
56,0,0,0,0,0,15
171,27,21210,0,0,0,20
68,0,0,0,0,1,9
76,0,0,6,11,0,18
143,26,25163,0,0,0,21
58,0,0,3,8,0,4
59,0,0,0,0,0,20
84,0,0,6,13,0,18
83,0,0,10,20,0,15
138,10,6655,0,0,0,4
51,0,0,4,9,0,4
120,7,7500,0,0,0,3
61,0,0,4,10,0,4
51,0,0,2,5,0,3
47,0,0,6,5,0,4
76,0,0,15,27,0,13
82,0,0,10,21,0,14
165,11,12102,0,0,0,20
82,0,0,9,17,0,16
92,163,130821,0,0,0,9
143,30,23450,0,0,0,21
62,0,0,0,0,0,2
57,0,0,0,0,0,11
54,0,0,3,6,0,3
64,0,0,0,0,0,8
78,0,0,14,28,0,13
57,0,0,9,15,0,2
66,0,0,0,0,1,8
65,0,0,0,0,1,9
72,0,0,0,0,0,13
143,45,28798,0,0,0,21
81,0,0,6,13,0,18
65,0,0,0,0,0,12
72,0,0,0,0,0,12
80,0,0,10,15,0,17
52,0,0,0,0,1,0
159,9,17528,0,0,0,20
63,0,0,14,24,0,4
52,0,0,4,8,0,3
64,0,0,8,16,0,3
160,10,11304,0,0,0,10
81,0,0,10,23,0,12
68,0,0,0,0,0,8
60,0,0,2,4,0,2
59,0,0,0,0,0,0
155,11,13074,0,0,0,17
155,9,10553,0,0,0,9
67,0,0,0,0,0,15
63,0,0,0,0,0,10
173,16,20144,0,0,0,21
70,0,0,0,0,0,21
55,0,0,0,0,0,2
79,0,0,6,13,0,13
117,134,77259,0,0,0,0
117,134,77577,0,0,0,0
58,0,0,0,0,0,1
143,14,15216,0,0,0,21
108,140,48317,0,0,0,0
117,130,86592,0,0,0,2
57,0,0,0,0,1,1
52,0,0,1,4,0,2
62,0,0,0,0,0,5
69,0,0,0,0,0,20
69,0,0,0,0,0,8
173,21,18912,0,0,0,20
73,0,0,4,9,0,7
145,54,46838,0,0,0,21
69,0,0,0,0,0,21
81,0,0,14,29,0,14
63,0,0,6,14,0,3
57,0,0,0,0,0,7
85,0,0,9,18,0,16
67,0,0,0,0,0,12
73,0,0,0,0,0,14
59,0,0,7,14,0,2
63,0,0,0,0,1,8
57,0,0,1,2,0,2
82,46,42838,0,0,0,13
61,0,0,2,1,0,4
124,8,7275,0,0,0,4
61,0,0,0,0,0,6
70,0,0,0,0,0,12
81,0,0,16,28,0,12
160,8,10458,0,0,0,9
59,0,0,0,0,0,6
54,0,0,12,17,0,4
68,0,0,0,0,0,12
69,0,0,6,13,0,8
114,169,109425,0,0,0,0
126,104,65998,0,0,0,19
70,0,0,0,0,0,21
79,0,0,15,29,0,11
137,8,8523,0,0,0,5
80,0,0,23,36,0,11
76,0,0,19,39,0,6
76,0,0,0,1,0,15
54,0,0,4,6,0,2
70,0,0,0,0,0,11
73,0,0,0,0,0,13
63,0,0,0,0,0,5
81,0,0,6,12,0,17
68,0,0,0,0,0,21
76,0,0,5,10,0,19
66,0,0,0,0,0,7
53,0,0,4,3,0,1
67,0,0,2,1,0,9
67,0,0,0,0,1,8
55,0,0,0,0,0,4
153,8,8034,0,0,0,7
58,0,0,0,0,0,7
68,0,0,0,0,0,8
82,0,0,9,17,0,18
61,0,0,5,10,0,3
153,7,12344,0,0,0,12
107,0,460,0,0,0,3
75,0,0,16,27,0,11
59,0,0,0,0,0,4
80,66,53394,0,0,0,5
61,0,0,0,1,0,3
127,130,102141,0,0,0,9
76,0,0,9,22,0,10
55,0,0,12,18,0,2
88,0,0,5,13,0,20
131,8,7864,0,0,0,4
68,0,0,0,0,1,21
